tweet_id,text,sexist,sexism_type,racist,dataset
839928180840484865,,True,benevolent,,JhaMamidi
839431330383429634,,True,benevolent,,JhaMamidi
847550352719134720,,True,benevolent,,JhaMamidi
839584913301073927,,True,benevolent,,JhaMamidi
839775930809745408,,True,benevolent,,JhaMamidi
839629512065368065,"RT @incharmuese: For the love of a woman, visceral and tender and primitive and fierce. 
For the love of every woman",True,benevolent,,JhaMamidi
839630792561041408,,True,benevolent,,JhaMamidi
839630778745106434,,True,benevolent,,JhaMamidi
839745159961149441,,True,benevolent,,JhaMamidi
839696206087524352,,True,benevolent,,JhaMamidi
839846763125161984,"RT @ArjunArtist: Appreciate your lady, your mum, your sister today and every day #WomensDay 💁",True,benevolent,,JhaMamidi
839886167294246912,,True,benevolent,,JhaMamidi
839213671104540674,,True,benevolent,,JhaMamidi
839406748809191424,,True,benevolent,,JhaMamidi
839630799339159552,,True,benevolent,,JhaMamidi
839844768511377408,RT @Franklin_Graham: I’m thankful for my mother who was tough as nails &amp; meant so much &amp; for my wife Jane who has been by my side for over…,True,benevolent,,JhaMamidi
839603170603069440,,True,benevolent,,JhaMamidi
839630812572155904,,True,benevolent,,JhaMamidi
839630788471603200,,True,benevolent,,JhaMamidi
839946536284979200,,True,benevolent,,JhaMamidi
839577180711579656,,True,benevolent,,JhaMamidi
839894389082230786,,True,benevolent,,JhaMamidi
839630725624254465,,True,benevolent,,JhaMamidi
839803746012049408,,True,benevolent,,JhaMamidi
845547052008423424,"RT @SexAtOxbridge: When someone says that I'm really smart ""for a girl"" https://t.co/1YjcZ4XyWn",True,benevolent,,JhaMamidi
839630777247809536,,True,benevolent,,JhaMamidi
847361470463492096,,True,benevolent,,JhaMamidi
846869331988267008,RT @distrxst: Looking for a girl to treat like a princess and call me daddy,True,benevolent,,JhaMamidi
839641887359148033,"RT @ConstanceQueen8: #ADayWithoutWomen Trump Women
Think Differently
Don't Neglect Responsibilities 
Don't Whine &amp; Complain
Recognize &amp; Che…",True,benevolent,,JhaMamidi
839883626468749314,"RT @ysjagan: On this #womensday, I humbly thank and extend my appreciation to each and every woman - the force behind our society. #HappyWo…",True,benevolent,,JhaMamidi
839801770100600835,,True,benevolent,,JhaMamidi
839383819035754496,,True,benevolent,,JhaMamidi
839834218062565376,"RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women 💋👧🏾💖👩🏼‍🔬👄👵🏼 my fine women, alive women, gonna fight…",True,benevolent,,JhaMamidi
839118529093910528,"This week on #whosavedwho, the love of a woman for her #shelterpet will bring a smile to your face 😊 https://t.co/bSGYw7D7aZ",True,benevolent,,JhaMamidi
839897179548446721,"RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women 💋👧🏾💖👩🏼‍🔬👄👵🏼 my fine women, alive women, gonna fight…",True,benevolent,,JhaMamidi
839814550576906244,,True,benevolent,,JhaMamidi
839622230103453697,,True,benevolent,,JhaMamidi
839616702207913984,,True,benevolent,,JhaMamidi
839853140748996608,RT @antonioguterres: We can’t achieve any of our goals without the participation of women and girls. #WomensDay https://t.co/2oCVEQQFMR,True,benevolent,,JhaMamidi
839836334571327488,"RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women 💋👧🏾💖👩🏼‍🔬👄👵🏼 my fine women, alive women, gonna fight…",True,benevolent,,JhaMamidi
847258234813505537,,True,benevolent,,JhaMamidi
847369063823097857,,True,benevolent,,JhaMamidi
839674743099912195,,True,benevolent,,JhaMamidi
839803365722841088,,True,benevolent,,JhaMamidi
839630805378957312,,True,benevolent,,JhaMamidi
846887931474251776,,True,benevolent,,JhaMamidi
839897757829718016,"RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women 💋👧🏾💖👩🏼‍🔬👄👵🏼 my fine women, alive women, gonna fight…",True,benevolent,,JhaMamidi
839666589393911808,,True,benevolent,,JhaMamidi
839630772663304192,,True,benevolent,,JhaMamidi
839630738639171586,,True,benevolent,,JhaMamidi
839578176531525632,,True,benevolent,,JhaMamidi
839610529048064004,,True,benevolent,,JhaMamidi
839608013300301826,,True,benevolent,,JhaMamidi
839648748368183297,,True,benevolent,,JhaMamidi
839852761705558016,,True,benevolent,,JhaMamidi
839709633807724544,,True,benevolent,,JhaMamidi
839677423461482496,"RT @SarcasticRover: I wouldn't have made it to Mars without women. 

#ADayWithoutWomen is a day without Curiosity. https://t.co/yLTJCGAaqj",True,benevolent,,JhaMamidi
839813872789909504,,True,benevolent,,JhaMamidi
837063625206607872,This is brilliant. Why should a woman be complimented by being told she's as good as a man? #BeBoldForChange https://t.co/eesk59qWKq #ESPN,True,benevolent,,JhaMamidi
839840883776323584,"RT @loveaprilgreen: show me a damaged
woman
and i will show you
a poem in her bones;
a painting in her blood;
a song in her heart.

#womens…",True,benevolent,,JhaMamidi
847612028457959427,,True,benevolent,,JhaMamidi
837255192617730048,"#DTBYPelangiInDanger
Lucky is the man who is the first love of a woman,

but luckier is the woman who is the last love of a man.",True,benevolent,,JhaMamidi
839595306555699212,,True,benevolent,,JhaMamidi
839890135294574592,,True,benevolent,,JhaMamidi
839656082758905856,,True,benevolent,,JhaMamidi
839610651530117120,,True,benevolent,,JhaMamidi
847429174654414851,,True,benevolent,,JhaMamidi
839588296078553094,,True,benevolent,,JhaMamidi
839593505869570049,,True,benevolent,,JhaMamidi
839935200268324865,,True,benevolent,,JhaMamidi
839801796805586944,,True,benevolent,,JhaMamidi
836613297243897858,"RT @sexylhez: Lucky is the man who is the first love of a woman, but luckier is the woman who is the last love of a man.
#ALDUBxDTBYLandas",True,benevolent,,JhaMamidi
839630824978939904,,True,benevolent,,JhaMamidi
839630736953049089,,True,benevolent,,JhaMamidi
839630362032623616,,True,benevolent,,JhaMamidi
839817808951316480,"RT @incharmuese: For the love of a woman, visceral and tender and primitive and fierce. 
For the love of every woman",True,benevolent,,JhaMamidi
839586073344790528,"RT @SarcasticRover: I wouldn't have made it to Mars without women. 

#ADayWithoutWomen is a day without Curiosity. https://t.co/yLTJCGAaqj",True,benevolent,,JhaMamidi
839659714728374272,,True,benevolent,,JhaMamidi
839640569668333568,,True,benevolent,,JhaMamidi
839674756454498304,,True,benevolent,,JhaMamidi
839577707742625792,"RT @SarcasticRover: I wouldn't have made it to Mars without women. 

#ADayWithoutWomen is a day without Curiosity. https://t.co/yLTJCGAaqj",True,benevolent,,JhaMamidi
839838277490327552,,True,benevolent,,JhaMamidi
839900541358571520,,True,benevolent,,JhaMamidi
839853506878070784,"RT @SyedSaddiq: ""BEHIND every successful man, there's a woman"".

I disagree.

It's ""NEXT to every successful man, there's a woman""

#KamiSo…",True,benevolent,,JhaMamidi
839598816760332294,,True,benevolent,,JhaMamidi
839786671042412548,,True,benevolent,,JhaMamidi
839630802262568965,,True,benevolent,,JhaMamidi
839625951210262529,,True,benevolent,,JhaMamidi
837492747598614530,,True,benevolent,,JhaMamidi
839630757207289856,,True,benevolent,,JhaMamidi
839850338681159681,,True,benevolent,,JhaMamidi
839588068021661696,,True,benevolent,,JhaMamidi
839678985290330112,,True,benevolent,,JhaMamidi
839624369504673792,RT @girlsreallyrule: The lights are out at the Statue of Liberty...that's ONE MORE woman America CANNOT do without. #adaywithoutwomen #Ligh…,True,benevolent,,JhaMamidi
839873109691940864,,True,benevolent,,JhaMamidi
839878629001740288,"RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women 💋👧🏾💖👩🏼‍🔬👄👵🏼 my fine women, alive women, gonna fight…",True,benevolent,,JhaMamidi
839276166536036352,"RT @tinycatina: @radiogreenman @KongEu3 What a good man can do, a woman can do just as well or even better. Together we are best. :)",True,benevolent,,JhaMamidi
839919663056322562,"RT @FekuLeaks: .@narendramodi Saluting the indomitable spirit, determination &amp; dedication of Nari Shakti on International #womensday #TheGr…",True,benevolent,,JhaMamidi
839866990432927744,,True,benevolent,,JhaMamidi
839838481325113345,"RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women 💋👧🏾💖👩🏼‍🔬👄👵🏼 my fine women, alive women, gonna fight…",True,benevolent,,JhaMamidi
839630800446447616,,True,benevolent,,JhaMamidi
839587649107066881,RT @girlsreallyrule: The lights are out at the Statue of Liberty...that's ONE MORE woman America CANNOT do without. #adaywithoutwomen #Ligh…,True,benevolent,,JhaMamidi
839630737968087040,,True,benevolent,,JhaMamidi
839714597519032320,,True,benevolent,,JhaMamidi
839879973615898624,"RT @lakshyarajmewar: Within her, she has the power to create, nurture &amp; transform. Let’s pay tribute to the women who have risen for a bett…",True,benevolent,,JhaMamidi
839893791255453696,,True,benevolent,,JhaMamidi
839841287620579328,"RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women 💋👧🏾💖👩🏼‍🔬👄👵🏼 my fine women, alive women, gonna fight…",True,benevolent,,JhaMamidi
840273119323529219,,True,benevolent,,JhaMamidi
839869182565101568,"RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women 💋👧🏾💖👩🏼‍🔬👄👵🏼 my fine women, alive women, gonna fight…",True,benevolent,,JhaMamidi
839883132346200064,,True,benevolent,,JhaMamidi
839630790422052865,,True,benevolent,,JhaMamidi
839854753907630082,,True,benevolent,,JhaMamidi
839895062066552832,"RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women 💋👧🏾💖👩🏼‍🔬👄👵🏼 my fine women, alive women, gonna fight…",True,benevolent,,JhaMamidi
839755761169416193,,True,benevolent,,JhaMamidi
839639543519330305,"RT @RobWeissMSW: Thank you for trying to love us imperfect men with your open hearts."" #adaywithoutwomen #internationalwomensday 
https://t…",True,benevolent,,JhaMamidi
839394941201612800,"RT @AGMRedMylene: A man is as good as he has to be, and a woman is as bad as she dares. ~Elbert Hubbard

#DTBYSinagMeetsEx https://t.co/4u5…",True,benevolent,,JhaMamidi
837614855108628481,,True,benevolent,,JhaMamidi
839630804296871936,,True,benevolent,,JhaMamidi
839653020661080064,,True,benevolent,,JhaMamidi
839919235786747904,"RT @FekuLeaks: .@narendramodi Saluting the indomitable spirit, determination &amp; dedication of Nari Shakti on International #womensday #TheGr…",True,benevolent,,JhaMamidi
839848297426747394,"RT @SriSri: Women possess a unique combination of will,determination &amp; emotions.They can protect,support &amp; uplift the family &amp; society.Happ…",True,benevolent,,JhaMamidi
839836001694445572,,True,benevolent,,JhaMamidi
847250986129215489,"RT @tiavikeesha: When ur on ur period and can't eat, sleep or walk so you gotta lie in bed like a potato and take the pain like a man https…",True,benevolent,,JhaMamidi
839867064009568256,"RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women 💋👧🏾💖👩🏼‍🔬👄👵🏼 my fine women, alive women, gonna fight…",True,benevolent,,JhaMamidi
839646213863530496,,True,benevolent,,JhaMamidi
840064514368331777,#adaywithoutwomen Real women do not need to be empowered. They have the power to get things done and do. Empowered is a state of mind.,True,benevolent,,JhaMamidi
839697159649812480,,True,benevolent,,JhaMamidi
839630763368845313,,True,benevolent,,JhaMamidi
839889784457789441,,True,benevolent,,JhaMamidi
839824692643053569,,True,benevolent,,JhaMamidi
839655230572793856,,True,benevolent,,JhaMamidi
839630805148315648,,True,benevolent,,JhaMamidi
846882610668322816,,True,benevolent,,JhaMamidi
847258269458485249,,True,benevolent,,JhaMamidi
839630798458335232,,True,benevolent,,JhaMamidi
839636922771337221,,True,benevolent,,JhaMamidi
839895837673140224,,True,benevolent,,JhaMamidi
839900297191358464,RT @RGVzoomin: Happy #WomensDay to all the women around the world because it's u women who make the whole world go around 🙏🙏🙏💐💐💐,True,benevolent,,JhaMamidi
839835869213241344,"RT @mayarhelaly: ""You educate a man; you educate a man. You educate a woman; you educate a generation"" #womensday",True,benevolent,,JhaMamidi
838518407767056384,,True,benevolent,,JhaMamidi
839623466227683328,,True,benevolent,,JhaMamidi
839630726089826305,,True,benevolent,,JhaMamidi
839853999067103232,"RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women 💋👧🏾💖👩🏼‍🔬👄👵🏼 my fine women, alive women, gonna fight…",True,benevolent,,JhaMamidi
839670637371224065,,True,benevolent,,JhaMamidi
839756872764833792,"RT @SarcasticRover: I wouldn't have made it to Mars without women. 

#ADayWithoutWomen is a day without Curiosity. https://t.co/yLTJCGAaqj",True,benevolent,,JhaMamidi
847188637712351232,It's impossible for a girl to be faithful https://t.co/ch2zjx8WcJ,True,benevolent,,JhaMamidi
839654792838307840,RT @girlsreallyrule: The lights are out at the Statue of Liberty...that's ONE MORE woman America CANNOT do without. #adaywithoutwomen #Ligh…,True,benevolent,,JhaMamidi
839920113428082689,,True,benevolent,,JhaMamidi
839553945311842311,"RT @Metasota: without the love of a woman,
I don't even exist. 
we owe you more.
you deserve better from us.",True,benevolent,,JhaMamidi
838197562943295488,,True,benevolent,,JhaMamidi
839575369795645440,,True,benevolent,,JhaMamidi
839951949009051648,,True,benevolent,,JhaMamidi
840029534355357697,,True,benevolent,,JhaMamidi
839658451399671808,,True,benevolent,,JhaMamidi
839571166754914304,"RT @Metasota: without the love of a woman,
I don't even exist. 
we owe you more.
you deserve better from us.",True,benevolent,,JhaMamidi
839619316354011137,,True,benevolent,,JhaMamidi
839604994592628739,,True,benevolent,,JhaMamidi
839610613965824001,,True,benevolent,,JhaMamidi
839747511917035520,,True,benevolent,,JhaMamidi
839833841212731393,,True,benevolent,,JhaMamidi
839388605684531200,,True,benevolent,,JhaMamidi
839864890131169281,,True,benevolent,,JhaMamidi
839663597030629376,,True,benevolent,,JhaMamidi
839393323567693824,,True,benevolent,,JhaMamidi
839678708273262592,,True,benevolent,,JhaMamidi
839979523844280320,RT @girlsreallyrule: The lights are out at the Statue of Liberty...that's ONE MORE woman America CANNOT do without. #adaywithoutwomen #Ligh…,True,benevolent,,JhaMamidi
839874907634864130,,True,benevolent,,JhaMamidi
839653307304054785,,True,benevolent,,JhaMamidi
839867650306080769,"RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women 💋👧🏾💖👩🏼‍🔬👄👵🏼 my fine women, alive women, gonna fight…",True,benevolent,,JhaMamidi
840195361276854272,RT @TopMegaNewz: Happy #InternationalWomensDay  to all the strong and fierce women all over the globe! 🌹🌹🌹🌹🌹#adaywithoutwomen https://t.co/…,True,benevolent,,JhaMamidi
847563253052059648,,True,benevolent,,JhaMamidi
839916249228378112,"RT @hanzla_ammad: Covered girls are better than cover girls 
#womensday",True,benevolent,,JhaMamidi
839606513127813120,,True,benevolent,,JhaMamidi
839608530906730497,,True,benevolent,,JhaMamidi
839891872424292352,"RT @UN: ""We can’t achieve any of our goals without the participation of women and girls"" - @AntonioGuterres on #WomensDay https://t.co/J3ce…",True,benevolent,,JhaMamidi
839916026972225536,"RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women 💋👧🏾💖👩🏼‍🔬👄👵🏼 my fine women, alive women, gonna fight…",True,benevolent,,JhaMamidi
847258299175018496,,True,benevolent,,JhaMamidi
839906135100416000,,True,benevolent,,JhaMamidi
839712174972923904,,True,benevolent,,JhaMamidi
847604498356781058,"She is beautiful, passionate and just as crazy as I am... she can party like a man and love like a woman...",True,benevolent,,JhaMamidi
839760373041410048,,True,benevolent,,JhaMamidi
839874646631723008,,True,benevolent,,JhaMamidi
839630772420153345,,True,benevolent,,JhaMamidi
839577126835728384,RT @askamantoo: #women are a #force #internationalwomensday #EqualityMatters #adaywithoutwomen  #WomensMarch #everydayiswomensday image @Iv…,True,benevolent,,JhaMamidi
839589737002332173,,True,benevolent,,JhaMamidi
839980578757902337,,True,benevolent,,JhaMamidi
836914613300117504,"RT @JosephineBusano: Lucky is the man who is the first love of a woman, but luckier is the woman who is the last love of a man.

Always MAR…",True,benevolent,,JhaMamidi
839585431574429696,,True,benevolent,,JhaMamidi
839661767202603008,,True,benevolent,,JhaMamidi
839630800303845376,,True,benevolent,,JhaMamidi
839857152202162177,"RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women 💋👧🏾💖👩🏼‍🔬👄👵🏼 my fine women, alive women, gonna fight…",True,benevolent,,JhaMamidi
839893980028489732,RT @bellathorne: Beauty is everywhere you look in everything you do ❤️ #womensday https://t.co/ljP3vKni3U,True,benevolent,,JhaMamidi
839859329260007424,"RT @SriSri: Women possess a unique combination of will,determination &amp; emotions.They can protect,support &amp; uplift the family &amp; society.Happ…",True,benevolent,,JhaMamidi
838506570187055104,,True,benevolent,,JhaMamidi
839631300092915713,,True,benevolent,,JhaMamidi
847615541585993729,@FunnyQuotees It's even worse that guys have to ask for a girl's hand in marriage....  Rejection is fatal,True,benevolent,,JhaMamidi
839867242837848064,,True,benevolent,,JhaMamidi
839195126366941188,SO many love songs I can think of are a male character declaring himself unworthy of or constantly needing to earn the love of a woman,True,benevolent,,JhaMamidi
839619012522721280,"RT @ConstanceQueen8: #ADayWithoutWomen Trump Women
Think Differently
Don't Neglect Responsibilities 
Don't Whine &amp; Complain
Recognize &amp; Che…",True,benevolent,,JhaMamidi
846985357694550016,,True,benevolent,,JhaMamidi
839974663019196420,,True,benevolent,,JhaMamidi
839630732653916160,,True,benevolent,,JhaMamidi
839552280189939714,,True,benevolent,,JhaMamidi
839921958493962240,"RT @BobbyTBD: I grew up w/ the impressions of 4 female cousins, a sister, mother &amp; aunt. They shaped me #SheInspiresMe #internationalwomens…",True,benevolent,,JhaMamidi
839865477849579521,"RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women 💋👧🏾💖👩🏼‍🔬👄👵🏼 my fine women, alive women, gonna fight…",True,benevolent,,JhaMamidi
839835060744437762,RT @Franklin_Graham: I’m thankful for my mother who was tough as nails &amp; meant so much &amp; for my wife Jane who has been by my side for over…,True,benevolent,,JhaMamidi
839630761951100930,,True,benevolent,,JhaMamidi
839630771447017472,,True,benevolent,,JhaMamidi
839751247687098368,"RT @SarcasticRover: I wouldn't have made it to Mars without women. 

#ADayWithoutWomen is a day without Curiosity. https://t.co/yLTJCGAaqj",True,benevolent,,JhaMamidi
839667782044291072,,True,benevolent,,JhaMamidi
839835458993446912,,True,benevolent,,JhaMamidi
847654565373632512,,True,benevolent,,JhaMamidi
839852016960593920,"RT @SyedSaddiq: ""BEHIND every successful man, there's a woman"".

I disagree.

It's ""NEXT to every successful man, there's a woman""

#KamiSo…",True,benevolent,,JhaMamidi
839875441460670469,"RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women 💋👧🏾💖👩🏼‍🔬👄👵🏼 my fine women, alive women, gonna fight…",True,benevolent,,JhaMamidi
839840723654553602,"RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women 💋👧🏾💖👩🏼‍🔬👄👵🏼 my fine women, alive women, gonna fight…",True,benevolent,,JhaMamidi
839727618215694336,,True,benevolent,,JhaMamidi
839665574493896705,RT @girlsreallyrule: The lights are out at the Statue of Liberty...that's ONE MORE woman America CANNOT do without. #adaywithoutwomen #Ligh…,True,benevolent,,JhaMamidi
839632602583683073,,True,benevolent,,JhaMamidi
839864671050088454,"RT @TECNOMobileNG: Women are beautiful, the pillar that holds it all together, a definition of vigor.
Today, we celebrate their beauty &amp; th…",True,benevolent,,JhaMamidi
839901856134496256,"RT @Dr_Uditraj: Any woman can make happiness to bloom all over them, happy women’s day!
#womensday https://t.co/EYgjLoar1V",True,benevolent,,JhaMamidi
839842289228865536,"RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women 💋👧🏾💖👩🏼‍🔬👄👵🏼 my fine women, alive women, gonna fight…",True,benevolent,,JhaMamidi
839621464487755776,RT @girlsreallyrule: The lights are out at the Statue of Liberty...that's ONE MORE woman America CANNOT do without. #adaywithoutwomen #Ligh…,True,benevolent,,JhaMamidi
839889201952870400,"RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women 💋👧🏾💖👩🏼‍🔬👄👵🏼 my fine women, alive women, gonna fight…",True,benevolent,,JhaMamidi
839634175363854336,,True,benevolent,,JhaMamidi
839940146254528512,"RT @ConstanceQueen8: #ADayWithoutWomen Trump Women
Think Differently
Don't Neglect Responsibilities 
Don't Whine &amp; Complain
Recognize &amp; Che…",True,benevolent,,JhaMamidi
839353214269075457,,True,benevolent,,JhaMamidi
839642640253583360,RT @girlsreallyrule: The lights are out at the Statue of Liberty...that's ONE MORE woman America CANNOT do without. #adaywithoutwomen #Ligh…,True,benevolent,,JhaMamidi
839853209812283392,"RT @NelsonMandela: ""I’ve never regarded women as in any way less competent than men"" #InternationalWomensDay #WomensDay #IWD2017 https://t.…",True,benevolent,,JhaMamidi
839630790568914949,,True,benevolent,,JhaMamidi
839935879292588034,"RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women 💋👧🏾💖👩🏼‍🔬👄👵🏼 my fine women, alive women, gonna fight…",True,benevolent,,JhaMamidi
839926647025516545,"RT @SadhguruJV: Women's role in making of a nation is vital, should never be compromised. -Sg  #womensday",True,benevolent,,JhaMamidi
847365780450586624,The hardest thing for a girl to do is to let go of the one guy she would do anything for.,True,benevolent,,JhaMamidi
847094432545542145,I'm 5'9 which I get is tall for a girl but does everyone I meet have to comment on it🙄,True,benevolent,,JhaMamidi
839621484498796545,"RT @ConstanceQueen8: #ADayWithoutWomen Trump Women
Think Differently
Don't Neglect Responsibilities 
Don't Whine &amp; Complain
Recognize &amp; Che…",True,benevolent,,JhaMamidi
839574497543979008,,True,benevolent,,JhaMamidi
837035033714008065,,True,benevolent,,JhaMamidi
839615836889436161,,True,benevolent,,JhaMamidi
839839746838970369,,True,benevolent,,JhaMamidi
847555146213015552,,True,benevolent,,JhaMamidi
839605259542515713,,True,benevolent,,JhaMamidi
839661158139244544,,True,benevolent,,JhaMamidi
839662506003976192,,True,benevolent,,JhaMamidi
839828119565500417,,True,benevolent,,JhaMamidi
839586006550605825,,True,benevolent,,JhaMamidi
839077009850511360,"@BBNaija  woman u inspire,look good,know how to cook,how to dres#TBos.As a man u look4beauty, woman who know who th… https://t.co/zK45wGPGHU",True,benevolent,,JhaMamidi
839838557590138880,"RT @SarcasticRover: I wouldn't have made it to Mars without women. 

#ADayWithoutWomen is a day without Curiosity. https://t.co/yLTJCGAaqj",True,benevolent,,JhaMamidi
839654921343492097,RT @girlsreallyrule: The lights are out at the Statue of Liberty...that's ONE MORE woman America CANNOT do without. #adaywithoutwomen #Ligh…,True,benevolent,,JhaMamidi
847155123898007554,@fantaemsie lmfaoo but 168 is considered tall for a girl 😫😫,True,benevolent,,JhaMamidi
839598261581266945,,True,benevolent,,JhaMamidi
837690615907381249,"RT @Salvesayson: Lucky is the man who is the first love of a woman, but luckier is the woman who is the last love of  Happy Birthday Maine…",True,benevolent,,JhaMamidi
839605655359143938,,True,benevolent,,JhaMamidi
839884002865602560,RT @tarak9999: True happiness is when we make our women smile. Celebrating the spirit of #WomensDay with the two most important women in my…,True,benevolent,,JhaMamidi
839575887523766272,,True,benevolent,,JhaMamidi
839915672243142656,"RT @RawkinsLizzie: A woman in any form shall be celebrated and honored, be it, a sister or a wife or a mother or any other form.
#womensday",True,benevolent,,JhaMamidi
839614811046567936,,True,benevolent,,JhaMamidi
839905015653359620,,True,benevolent,,JhaMamidi
839846659119001601,"RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women 💋👧🏾💖👩🏼‍🔬👄👵🏼 my fine women, alive women, gonna fight…",True,benevolent,,JhaMamidi
839590204033929216,,True,benevolent,,JhaMamidi
839902191854968835,,True,benevolent,,JhaMamidi
839854345042657286,"RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women 💋👧🏾💖👩🏼‍🔬👄👵🏼 my fine women, alive women, gonna fight…",True,benevolent,,JhaMamidi
839936485058936833,"RT @NaomiCampbell: On #WomensDay, remember that women can achieve anything, if they get equal opportunities and resources. https://t.co/4me…",True,benevolent,,JhaMamidi
839630791286009857,,True,benevolent,,JhaMamidi
846834135809298432,,True,benevolent,,JhaMamidi
839630057123512325,,True,benevolent,,JhaMamidi
839607462399467521,"RT @RCW_: Without women, this paper on elements &amp; principles for a #nuclearban would not have been produced. #ADayWithoutWomen https://t.co…",True,benevolent,,JhaMamidi
839879583042310144,"RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women 💋👧🏾💖👩🏼‍🔬👄👵🏼 my fine women, alive women, gonna fight…",True,benevolent,,JhaMamidi
839639362266664960,,True,benevolent,,JhaMamidi
839615522765484032,RT @girlsreallyrule: The lights are out at the Statue of Liberty...that's ONE MORE woman America CANNOT do without. #adaywithoutwomen #Ligh…,True,benevolent,,JhaMamidi
839601772134023169,,True,benevolent,,JhaMamidi
839668101620776960,,True,benevolent,,JhaMamidi
839850675337060353,"RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women 💋👧🏾💖👩🏼‍🔬👄👵🏼 my fine women, alive women, gonna fight…",True,benevolent,,JhaMamidi
847440769614987264,"I'm not strong for a girl, 
I'm just strong, Period.

#WonderWoman 🔥💪 https://t.co/nEWfNqtHv5",True,benevolent,,JhaMamidi
839853253621800961,"RT @SyedSaddiq: ""BEHIND every successful man, there's a woman"".

I disagree.

It's ""NEXT to every successful man, there's a woman""

#KamiSo…",True,benevolent,,JhaMamidi
839588644419694604,,True,benevolent,,JhaMamidi
839918215836930049,RT @bellathorne: Beauty is everywhere you look in everything you do ❤️ #womensday https://t.co/ljP3vKni3U,True,benevolent,,JhaMamidi
837084670676336645,"Lucky is the man who is the first love of a woman, but luckier is the woman who is the last love of a man.
#ALDUB85thWeeksary",True,benevolent,,JhaMamidi
838385738794291200,,True,benevolent,,JhaMamidi
839584199711449088,,True,benevolent,,JhaMamidi
847440390181404672,,True,benevolent,,JhaMamidi
839777666148495360,,True,benevolent,,JhaMamidi
839637407263768576,,True,benevolent,,JhaMamidi
839631698799140868,RT @SensesFail: Respect to all the women in our lives participating in #adaywithoutwomen we need you in our lives more than you know,True,benevolent,,JhaMamidi
839594678907465737,,True,benevolent,,JhaMamidi
839625112060104704,,True,benevolent,,JhaMamidi
839933020979281924,"RT @GemmaAnneStyles: Happy #womensday to all my sassy women, classy women, nasty women 💋👧🏾💖👩🏼‍🔬👄👵🏼 my fine women, alive women, gonna fight…",True,benevolent,,JhaMamidi
839594446199062529,"RT @SarcasticRover: I wouldn't have made it to Mars without women. 

#ADayWithoutWomen is a day without Curiosity. https://t.co/yLTJCGAaqj",True,benevolent,,JhaMamidi
839586631971663893,,True,benevolent,,JhaMamidi
839569374856024081,,True,benevolent,,JhaMamidi
838479428854370306,"""Haven't got any where close to having it just as good as a man does"" Agree? Disagree? VOTE:… https://t.co/eNV3iT9ltJ",True,benevolent,,JhaMamidi
839817220268175360,,True,benevolent,,JhaMamidi
839630779516928000,,True,benevolent,,JhaMamidi
839630799574024192,,True,benevolent,,JhaMamidi
839756644279967745,RT @girlsreallyrule: The lights are out at the Statue of Liberty...that's ONE MORE woman America CANNOT do without. #adaywithoutwomen #Ligh…,True,benevolent,,JhaMamidi
839640476982591488,,True,benevolent,,JhaMamidi
839820837821812736,,True,benevolent,,JhaMamidi
839673573472153601,"RT @ConstanceQueen8: #ADayWithoutWomen Trump Women
Think Differently
Don't Neglect Responsibilities 
Don't Whine &amp; Complain
Recognize &amp; Che…",True,benevolent,,JhaMamidi
839571279262941184,,True,benevolent,,JhaMamidi
839696803062771712,,True,benevolent,,JhaMamidi
847262220505407489,,True,benevolent,,JhaMamidi
839638992144510976,,True,benevolent,,JhaMamidi
839630764606111745,,True,benevolent,,JhaMamidi
839607391566118912,,True,benevolent,,JhaMamidi
839574726146211844,"RT @SarcasticRover: I wouldn't have made it to Mars without women. 

#ADayWithoutWomen is a day without Curiosity. https://t.co/yLTJCGAaqj",True,benevolent,,JhaMamidi
